Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
AppendString/ExMemory 4615/ExMemory 2430,5.067379406739277e-6,4.890665086011265e-6,5.379974648769933e-6,6.932017151209098e-7,4.930299380163703e-7,1.0173800579239143e-6
AppendString/ExMemory 4615/ExMemory 2671,6.011004186706343e-6,5.515921759032879e-6,6.877020122355308e-6,1.8711773731294871e-6,1.1331054811092273e-6,2.6413719526144967e-6
AppendString/ExMemory 4615/ExMemory 2916,5.992488468786434e-6,5.658493592081097e-6,6.401159556082357e-6,1.3475696604873481e-6,8.985234171923561e-7,1.738650066774549e-6
AppendString/ExMemory 4615/ExMemory 3160,7.104762301882299e-6,6.524837838866783e-6,8.174973357051784e-6,2.5899803065844456e-6,1.7845718498640207e-6,4.207319207298839e-6
AppendString/ExMemory 4615/ExMemory 3404,5.5858448181716585e-6,5.39886098623416e-6,6.051277603148086e-6,9.70884219972769e-7,5.991979353912517e-7,1.6374531919831282e-6
AppendString/ExMemory 4615/ExMemory 3647,5.867864790970442e-6,5.4945530408683085e-6,7.033446242082024e-6,2.351806471458464e-6,3.092777084430217e-7,4.502894271399209e-6
AppendString/ExMemory 4615/ExMemory 3891,5.837416956657816e-6,5.679147011389147e-6,6.113971965927176e-6,7.031066381997919e-7,2.8988631004740496e-7,1.235173656308358e-6
AppendString/ExMemory 4615/ExMemory 4132,6.674701421395907e-6,6.064062523939367e-6,8.359685567078764e-6,3.6966363953701067e-6,9.26015260876469e-7,6.960250873145635e-6
AppendString/ExMemory 4615/ExMemory 4374,6.258078971918283e-6,6.002490227035426e-6,6.616518538734494e-6,9.814066435854007e-7,6.889125646235997e-7,1.2807102962200555e-6
AppendString/ExMemory 4615/ExMemory 4617,5.988939770113452e-6,5.899323023285499e-6,6.169077130075343e-6,4.728787666773901e-7,2.136027822594314e-7,8.696255641858188e-7
AppendString/ExMemory 4615/ExMemory 4862,7.301988765140908e-6,6.778471326466216e-6,8.185985950822954e-6,2.0657524026007858e-6,1.5412324613002324e-6,2.7712763052584657e-6
AppendString/ExMemory 4861/ExMemory 0,1.2760710610550151e-6,1.225536349402457e-6,1.3400695786865035e-6,1.9652833587776227e-7,1.5805804876712803e-7,2.595988735802777e-7
AppendString/ExMemory 4861/ExMemory 243,4.479951769699027e-6,4.296079593145666e-6,4.755197522113994e-6,7.171452216067848e-7,5.416577289907302e-7,9.025700252246483e-7
AppendString/ExMemory 4861/ExMemory 488,4.630018884412835e-6,4.4252876080550315e-6,4.898703089128129e-6,7.566604516564583e-7,5.159036294971586e-7,9.669294131469878e-7
AppendString/ExMemory 4861/ExMemory 731,4.473218767942918e-6,4.3910306593281816e-6,4.631111673326261e-6,3.934332853078574e-7,2.0490222438425434e-7,6.570922880004169e-7
AppendString/ExMemory 4861/ExMemory 972,4.471474967640481e-6,4.390798018694836e-6,4.68411876093949e-6,4.530773567937618e-7,6.380554368539102e-8,8.592311913699041e-7
AppendString/ExMemory 4861/ExMemory 1216,5.042091674540836e-6,4.783755317978518e-6,5.354191263273597e-6,9.38915622715516e-7,6.260435361019723e-7,1.2783893770885986e-6
AppendString/ExMemory 4861/ExMemory 1459,4.609088261880805e-6,4.46666413571901e-6,4.944991050262311e-6,7.074385054227501e-7,1.2675506588329183e-7,1.4054019825221133e-6
AppendString/ExMemory 4861/ExMemory 1704,5.621648559229976e-6,5.236997579975959e-6,6.0874520658703905e-6,1.5112671644869232e-6,1.1825987445042004e-6,1.8796658495550813e-6
AppendString/ExMemory 4861/ExMemory 1946,5.500213974207375e-6,5.231695822756049e-6,6.173185456114864e-6,1.3561985994908026e-6,7.932380527566689e-7,2.541226709683187e-6
AppendString/ExMemory 4861/ExMemory 2189,6.251230570696245e-6,5.8560989721704135e-6,7.072222043663327e-6,1.7853297708316829e-6,1.5152195081397852e-6,2.080086676981135e-6
AppendString/ExMemory 4861/ExMemory 2430,5.330052495319646e-6,5.152602112897699e-6,5.624475025898986e-6,7.775243294489531e-7,5.138006779255728e-7,1.1099041708329994e-6
AppendString/ExMemory 4861/ExMemory 2671,5.579702571808302e-6,5.31247861371168e-6,6.0454657533798584e-6,1.0656658743534526e-6,6.840954312266947e-7,1.8085277064144804e-6
AppendString/ExMemory 4861/ExMemory 2916,6.793992184423743e-6,6.042422339572145e-6,8.730156587406501e-6,4.002221233425969e-6,1.226071707283906e-6,7.407480875008969e-6
AppendString/ExMemory 4861/ExMemory 3160,5.516402535506219e-6,5.364152812583144e-6,5.7526158754630304e-6,6.470467185549762e-7,4.3300095389074545e-7,1.0144771246129111e-6
AppendString/ExMemory 4861/ExMemory 3404,5.54493686445115e-6,5.432612285286586e-6,5.6967346681548495e-6,4.2977406979749714e-7,2.8361608440620887e-7,5.729898381988239e-7
AppendString/ExMemory 4861/ExMemory 3647,6.863848937649562e-6,6.319528542234487e-6,7.509975481997589e-6,1.927820729874253e-6,1.4190641727301013e-6,2.4084817467557655e-6
AppendString/ExMemory 4861/ExMemory 3891,5.978109632873335e-6,5.85624370597912e-6,6.24754423369627e-6,6.459547617391678e-7,4.727253239507558e-7,9.192053411375806e-7
AppendString/ExMemory 4861/ExMemory 4132,6.6836145330902005e-6,6.2176028488254875e-6,7.29231077439288e-6,2.0789850387987216e-6,1.3984165473107218e-6,2.541365381097047e-6
AppendString/ExMemory 4861/ExMemory 4374,7.137320313579346e-6,6.760847200342507e-6,7.722717779294394e-6,1.5720481938353275e-6,1.1950835860111224e-6,2.2364056099649723e-6
AppendString/ExMemory 4861/ExMemory 4617,7.491949474919941e-6,6.976527127933084e-6,8.107493927854489e-6,1.8558900672521305e-6,1.449397943960167e-6,2.3328266812597406e-6
AppendString/ExMemory 4861/ExMemory 4862,7.247548823692219e-6,6.855615420540636e-6,7.816632883075553e-6,1.5182406881461322e-6,1.1102083506841786e-6,1.9991411754799784e-6
EqualsString/ExMemory 0/ExMemory 0,1.3706613225830663e-6,1.3191357706303881e-6,1.4433788317636792e-6,1.9213430585625831e-7,1.393394435611831e-7,2.7610957057104307e-7
EqualsString/ExMemory 98/ExMemory 98,1.4830205710278646e-6,1.4389487683339703e-6,1.5500491429522653e-6,1.82693977294344e-7,1.5804684884442725e-7,2.4101357149944805e-7
EqualsString/ExMemory 195/ExMemory 195,1.4095105167257317e-6,1.3567426165044364e-6,1.4748011354342668e-6,1.9869034734621098e-7,1.604470956339652e-7,2.592380266361644e-7
EqualsString/ExMemory 290/ExMemory 292,1.4379178377955099e-6,1.406283981848443e-6,1.4736055605231297e-6,1.1169363537972203e-7,9.674113696010724e-8,1.3524272998825183e-7
EqualsString/ExMemory 387/ExMemory 390,1.310034401061069e-6,1.240497036529768e-6,1.377178869019047e-6,2.156731425872473e-7,1.6723855075262124e-7,2.688820176350789e-7
EqualsString/ExMemory 484/ExMemory 488,1.1729154020436906e-6,1.1385733807108322e-6,1.2170038234454755e-6,1.3452380945683427e-7,1.1708305060305449e-7,1.6483484381746252e-7
EqualsString/ExMemory 582/ExMemory 586,1.4124332960550532e-6,1.3545558424762416e-6,1.509007105997705e-6,2.3425847419842655e-7,1.4660102574202946e-7,3.999027277886933e-7
EqualsString/ExMemory 678/ExMemory 684,1.2702571321222028e-6,1.2183256539537028e-6,1.322729008551802e-6,1.7302059405726433e-7,1.5519766078613572e-7,2.1674185705136435e-7
EqualsString/ExMemory 776/ExMemory 781,1.4373476805225983e-6,1.390962429906973e-6,1.5323379566398122e-6,2.3446420043937172e-7,1.13435686070976e-7,4.421984701165579e-7
EqualsString/ExMemory 873/ExMemory 877,1.382744775443113e-6,1.353409090002589e-6,1.4389890095857558e-6,1.1639296771955874e-7,7.173547805693103e-8,1.9190720332831608e-7
EqualsString/ExMemory 970/ExMemory 972,1.4645782790851914e-6,1.4205748595246763e-6,1.568621303196994e-6,2.3329711462145134e-7,1.3431485026361328e-7,3.85119277293091e-7
EqualsString/ExMemory 1068/ExMemory 1071,1.447496728050687e-6,1.4087076237694013e-6,1.4978021911524199e-6,1.685142462846145e-7,1.1615331735115393e-7,2.2453411540041837e-7
EqualsString/ExMemory 1164/ExMemory 1168,1.2450366010139176e-6,1.1905908696492263e-6,1.2991385323712348e-6,1.664388815907148e-7,1.4751051634484812e-7,1.9054951563831845e-7
EqualsString/ExMemory 1261/ExMemory 1264,1.374266370865071e-6,1.353008272567967e-6,1.4022982375894163e-6,7.733696718246932e-8,5.5425308832987745e-8,1.0315306937220014e-7
EqualsString/ExMemory 1359/ExMemory 1361,1.2972401502165137e-6,1.2399915432014174e-6,1.353527403933607e-6,1.8947864690819083e-7,1.5502129562714958e-7,2.547438207419825e-7
EqualsString/ExMemory 1456/ExMemory 1459,1.1927979253897e-6,1.1586455683201273e-6,1.2398421006881353e-6,1.352704497589743e-7,1.2432459105626654e-7,1.6862450748660915e-7
EqualsString/ExMemory 1554/ExMemory 1557,1.452564674833719e-6,1.4092363896079545e-6,1.5126495131482196e-6,1.8077669001699102e-7,1.4303781266847276e-7,2.2459767253548053e-7
EqualsString/ExMemory 1651/ExMemory 1656,1.3822119518765767e-6,1.3546573492714835e-6,1.430506980404697e-6,1.307599909627813e-7,1.034174548838987e-7,1.6222356127978923e-7
EqualsString/ExMemory 1747/ExMemory 1753,1.4550508982988288e-6,1.4167007070278882e-6,1.5171887089125069e-6,1.6653661594994833e-7,1.2368133384201536e-7,2.3717469528543558e-7
EqualsString/ExMemory 1845/ExMemory 1850,1.5165214639398075e-6,1.4692749056585857e-6,1.5653857442921224e-6,1.5870579511769858e-7,1.3096542938380733e-7,1.9165212681628047e-7
EqualsString/ExMemory 1944/ExMemory 1946,1.3707633203273475e-6,1.3483100591454616e-6,1.4353875375218266e-6,1.1997352555532823e-7,4.538208642352923e-8,2.347165669117729e-7
EqualsString/ExMemory 2041/ExMemory 2044,1.3646574240319284e-6,1.3247315534607012e-6,1.421130295077148e-6,1.5055753715198863e-7,1.0385233619309844e-7,2.1126619085633025e-7
EqualsString/ExMemory 2137/ExMemory 2141,1.4511994382266362e-6,1.4002966420958918e-6,1.6092805653064486e-6,2.6533653861715515e-7,1.4374080269662013e-7,5.089963086398746e-7
EqualsString/ExMemory 2233/ExMemory 2236,1.5089704819358893e-6,1.4450098775295026e-6,1.5687942695259155e-6,2.1902492155052707e-7,1.9059661146372279e-7,2.515402549786896e-7
EqualsString/ExMemory 2329/ExMemory 2333,1.4738072822468279e-6,1.4316102272865334e-6,1.5191827939024394e-6,1.6284077324231388e-7,1.3603753899966535e-7,2.1536090059264868e-7
EqualsString/ExMemory 2426/ExMemory 2430,1.2397370274559575e-6,1.2032746882558555e-6,1.277018681888723e-6,1.3049568778045082e-7,1.2066919965545232e-7,1.6258183707743314e-7
EqualsString/ExMemory 2524/ExMemory 2527,1.2709710608784662e-6,1.2164059784258342e-6,1.3197937014740564e-6,1.677565276408397e-7,1.4152951240932857e-7,2.005543526117697e-7
EqualsString/ExMemory 2621/ExMemory 2623,1.301635240070951e-6,1.2737465418180362e-6,1.3317407053895082e-6,1.089590130626207e-7,8.313748921287819e-8,1.4752589019306792e-7
EqualsString/ExMemory 2719/ExMemory 2720,1.4124163031568902e-6,1.3681068220399482e-6,1.4851497766652022e-6,1.7251471014067975e-7,1.0868660340176102e-7,2.516785045162406e-7
EqualsString/ExMemory 2816/ExMemory 2818,1.4878624261275554e-6,1.424163978318497e-6,1.5468174455924117e-6,2.0049625998721268e-7,1.6103927769862334e-7,2.6025444856557317e-7
EqualsString/ExMemory 2912/ExMemory 2916,1.3620985908330787e-6,1.3511186325868576e-6,1.383510868317711e-6,4.858980242070475e-8,3.0658640025192826e-8,7.514670852822101e-8
EqualsString/ExMemory 3010/ExMemory 3014,1.185087555946977e-6,1.1413220049466237e-6,1.2381262154297004e-6,1.6386233204710027e-7,1.2932808090908081e-7,2.3216542723849158e-7
EqualsString/ExMemory 3107/ExMemory 3111,1.3584578400761124e-6,1.339835285922709e-6,1.3938115553559855e-6,8.20994585207191e-8,5.4312667441997966e-8,1.2692996356760084e-7
EqualsString/ExMemory 3205/ExMemory 3208,1.2196654824687757e-6,1.1704939912747618e-6,1.274583566005683e-6,1.5791596084636722e-7,1.3018422634809544e-7,2.1239945485715772e-7
EqualsString/ExMemory 3301/ExMemory 3305,1.2004816857024552e-6,1.1667550110409267e-6,1.25177998648894e-6,1.3232014118339814e-7,1.2471285987052697e-7,1.449011648588667e-7
EqualsString/ExMemory 3396/ExMemory 3404,1.4136017119833337e-6,1.3612224324729583e-6,1.482433175473802e-6,1.80885442284995e-7,1.2226679205794783e-7,2.5407820705685186e-7
EqualsString/ExMemory 3492/ExMemory 3501,1.454692651452676e-6,1.4133151244949236e-6,1.499511516673858e-6,1.4129889361055504e-7,1.1745223434225418e-7,1.8173431334860594e-7
EqualsString/ExMemory 3591/ExMemory 3599,1.4805835145831538e-6,1.4290685111585436e-6,1.5503802770047632e-6,2.0170769008058514e-7,1.510637043500455e-7,2.8474412068742273e-7
EqualsString/ExMemory 3689/ExMemory 3696,1.3949742111428904e-6,1.366044522942275e-6,1.437045800771354e-6,1.101261275669163e-7,8.225048670883419e-8,1.5435569557847235e-7
EqualsString/ExMemory 3786/ExMemory 3793,1.4913817046444734e-6,1.4214209105641401e-6,1.5998981975505789e-6,2.51146925057539e-7,1.5992279519063516e-7,3.9251237170389516e-7
EqualsString/ExMemory 3884/ExMemory 3891,1.4428147520244493e-6,1.3986643135485378e-6,1.5188366573251644e-6,1.8999125883342272e-7,1.3762269363522282e-7,2.367074602692242e-7
EqualsString/ExMemory 3981/ExMemory 3987,1.347562633281948e-6,1.2498873350273973e-6,1.6739541149980062e-6,5.846635932595177e-7,1.7003288151289594e-7,1.093100472698853e-6
EqualsString/ExMemory 4079/ExMemory 4083,1.1647410481130705e-6,1.129440357279389e-6,1.2066654794098295e-6,1.331909654110081e-7,1.1739552485154926e-7,1.3984080940881993e-7
EqualsString/ExMemory 4176/ExMemory 4180,1.3543964986959736e-6,1.3384517028624427e-6,1.3869819121272197e-6,8.348290524241653e-8,3.038810882914055e-8,1.6381121082185482e-7
EqualsString/ExMemory 4273/ExMemory 4277,1.34600641595585e-6,1.312331815316731e-6,1.390631000231258e-6,1.1601697638776285e-7,7.990009234644975e-8,1.7309799038066396e-7
EqualsString/ExMemory 4371/ExMemory 4374,1.3658119538345915e-6,1.309512222464164e-6,1.4190536457156067e-6,1.9402993637460755e-7,1.5176437778750334e-7,2.579229493800937e-7
EqualsString/ExMemory 4469/ExMemory 4471,1.3652026158375823e-6,1.3265654826307616e-6,1.4042310189019231e-6,1.189217469271716e-7,8.820813504342337e-8,1.6113280116249688e-7
EqualsString/ExMemory 4565/ExMemory 4568,1.2989384505106307e-6,1.266859787378751e-6,1.3284094406396526e-6,1.1506286097661087e-7,9.188079149262736e-8,1.4736632176884328e-7
EqualsString/ExMemory 4664/ExMemory 4666,1.2766434297397783e-6,1.2345566323829318e-6,1.3303679386777512e-6,1.5464077870970318e-7,1.330541116092264e-7,1.8809337083171037e-7
EqualsString/ExMemory 4762/ExMemory 4764,1.4516275065068972e-6,1.3995696722772326e-6,1.5830925743839622e-6,2.8259429124798244e-7,1.1702500892925214e-7,5.453541214542875e-7
EqualsString/ExMemory 4861/ExMemory 4862,1.3606401284613922e-6,1.3270482588845064e-6,1.415097250461688e-6,1.2306420422963833e-7,8.167393473210002e-8,1.9083257828559643e-7
EqualsString/ExMemory 4957/ExMemory 4960,1.2537891430359975e-6,1.2068709162465929e-6,1.3114679304341416e-6,1.6250461944400515e-7,1.4489960008373917e-7,1.8489896738636638e-7
EqualsString/ExMemory 5053/ExMemory 5057,1.4708131568759278e-6,1.430829576022682e-6,1.5412577729149077e-6,1.7824262109682573e-7,1.4332552126328773e-7,2.1937559208971667e-7
EqualsString/ExMemory 5150/ExMemory 5155,1.218360068896998e-6,1.1789094722150774e-6,1.2552341296987025e-6,1.334148183642726e-7,1.235127574540883e-7,1.5101946091639273e-7
EqualsString/ExMemory 5247/ExMemory 5251,1.4031891768166248e-6,1.3656893796989117e-6,1.487902768636219e-6,1.6063203140525763e-7,9.307151979428473e-8,2.774489937414578e-7
EqualsString/ExMemory 5344/ExMemory 5347,1.3822057469176329e-6,1.3601590457097678e-6,1.4102630394694247e-6,8.960888443787282e-8,6.168692759703202e-8,1.340166991930364e-7
EqualsString/ExMemory 5441/ExMemory 5443,1.1886206155384725e-6,1.141839332221562e-6,1.2567640530637044e-6,1.8281707671935136e-7,1.3902952347232096e-7,2.8169083107210127e-7
EqualsString/ExMemory 5539/ExMemory 5540,1.4704176089852031e-6,1.4252334101052974e-6,1.5384777172144682e-6,1.8661593680016756e-7,1.4319129832336682e-7,2.7056351969675857e-7
EqualsString/ExMemory 5636/ExMemory 5637,1.2711737841033712e-6,1.2046438856099325e-6,1.3344109201683727e-6,2.1689570732846562e-7,1.7859756943263785e-7,2.7683096620787415e-7
EqualsString/ExMemory 5734/ExMemory 5735,1.3448064557931846e-6,1.3097794577363724e-6,1.3811598385915975e-6,1.210680598610306e-7,8.898008500632154e-8,1.5081822694775538e-7
EqualsString/ExMemory 5832/ExMemory 5833,1.4774662421862507e-6,1.4303422005538722e-6,1.560735460293844e-6,2.016353790032882e-7,1.326727587795981e-7,2.973112420598154e-7
EqualsString/ExMemory 5930/ExMemory 5930,1.419401052393195e-6,1.3897266320669127e-6,1.4553352742173882e-6,1.1309103722055342e-7,9.110427070477137e-8,1.3968366001658346e-7
EqualsString/ExMemory 6025/ExMemory 6027,1.3887670286790589e-6,1.3163733303947386e-6,1.469063558290993e-6,2.483968382361298e-7,2.0357666857467581e-7,3.28945713467513e-7
EqualsString/ExMemory 6121/ExMemory 6125,1.5174762143857487e-6,1.4685975242348487e-6,1.5765421948796749e-6,1.8417740031181595e-7,1.594181752190209e-7,2.1424678776706435e-7
EqualsString/ExMemory 6218/ExMemory 6221,1.5649620362528524e-6,1.4395357469755793e-6,1.9543133154493245e-6,7.616457795136598e-7,1.568098643678405e-7,1.4400932456236038e-6
EqualsString/ExMemory 6316/ExMemory 6318,1.3387678716249877e-6,1.3298458942635966e-6,1.3532825680941012e-6,4.4970339453514725e-8,2.4554810200181688e-8,7.191902091553597e-8
EqualsString/ExMemory 6412/ExMemory 6416,1.3670483940965736e-6,1.3471907516112158e-6,1.4026579901489906e-6,9.552868606577926e-8,4.637361070086564e-8,1.5990724648161449e-7
EqualsString/ExMemory 6509/ExMemory 6513,1.3898221335867642e-6,1.361181555723045e-6,1.4261828055221678e-6,1.1151208156468465e-7,7.60176914417497e-8,1.562466934652733e-7
EqualsString/ExMemory 6605/ExMemory 6610,1.4215551771727234e-6,1.3858443056312162e-6,1.4813528949197064e-6,1.5801412810920202e-7,8.929706007956219e-8,2.801995064728677e-7
EqualsString/ExMemory 6702/ExMemory 6708,1.265889287531691e-6,1.220927761016902e-6,1.2961336564449395e-6,1.1731661945242193e-7,9.366965230466645e-8,1.370623311380747e-7
EqualsString/ExMemory 6799/ExMemory 6805,1.394369228823219e-6,1.3659124740905434e-6,1.5054781658404713e-6,1.382227232207699e-7,6.329679361808308e-8,2.769439961687058e-7
EqualsString/ExMemory 6896/ExMemory 6902,1.367751942285908e-6,1.3063758358318831e-6,1.4314217541882284e-6,1.9507240462837324e-7,1.566494645559318e-7,2.531224237498001e-7
EqualsString/ExMemory 6993/ExMemory 7000,1.4302945739530472e-6,1.3555245391927508e-6,1.7704511723775124e-6,4.39041549634269e-7,9.492188805050796e-8,9.877048885991503e-7
EqualsString/ExMemory 7090/ExMemory 7098,1.3943276888975784e-6,1.362799837468532e-6,1.4544391140639986e-6,1.346604248120731e-7,8.370237926056175e-8,1.9898194986369395e-7
EqualsString/ExMemory 7187/ExMemory 7195,1.3918823420083412e-6,1.3685021777251297e-6,1.4362542551662523e-6,1.0074003540683222e-7,7.373909533800839e-8,1.4371462311818491e-7
EqualsString/ExMemory 7284/ExMemory 7293,1.3223032447114886e-6,1.2876920464681707e-6,1.3540841545245654e-6,1.1920167538771022e-7,9.138044528697021e-8,1.4914329129700564e-7
EqualsString/ExMemory 7380/ExMemory 7390,1.292803398493393e-6,1.254900427090603e-6,1.315958694843018e-6,8.989089104160455e-8,5.962916887265862e-8,1.184579667507626e-7
EqualsString/ExMemory 7479/ExMemory 7487,1.3453196860552764e-6,1.3161189103682435e-6,1.3832030206671076e-6,1.1506454835806806e-7,8.227681171996842e-8,1.519159631710157e-7
EqualsString/ExMemory 7575/ExMemory 7585,1.3844470082090364e-6,1.364127908534315e-6,1.4124243054348557e-6,8.118927483420064e-8,5.939407027106611e-8,1.0653999680011825e-7
EqualsString/ExMemory 7672/ExMemory 7682,1.3322056497142724e-6,1.2861002236986016e-6,1.3785366193545574e-6,1.4271063302566563e-7,1.1207237930439947e-7,1.7964645969110839e-7
EqualsString/ExMemory 7771/ExMemory 7779,1.389681544538333e-6,1.3552347882541551e-6,1.4431418403489614e-6,1.3455104153030442e-7,9.137419823135728e-8,2.022521528267477e-7
EqualsString/ExMemory 7867/ExMemory 7878,1.4704612831817978e-6,1.4169468707934265e-6,1.5385952907098261e-6,1.9292218119667833e-7,1.5085228659051136e-7,2.5933162537765456e-7
EqualsString/ExMemory 7964/ExMemory 7975,1.239972989674267e-6,1.1788605903122752e-6,1.2894449552372169e-6,1.5438925641842805e-7,1.3941009453607783e-7,1.8493884981991733e-7
EqualsString/ExMemory 8060/ExMemory 8073,1.3338692917520227e-6,1.2881762009313928e-6,1.4156906509810634e-6,1.9260217309075432e-7,1.1805332331531474e-7,3.497261020147004e-7
EqualsString/ExMemory 8157/ExMemory 8170,1.4517379856040722e-6,1.3988905114278233e-6,1.4972402415152125e-6,1.5864034168740958e-7,1.2805084547696632e-7,1.9329920297402625e-7
EqualsString/ExMemory 8254/ExMemory 8267,1.3840693209295696e-6,1.3199330711332682e-6,1.526648472238627e-6,2.9179700525432164e-7,1.4217100302199564e-7,5.074906963700914e-7
EqualsString/ExMemory 8351/ExMemory 8364,1.3798314654588342e-6,1.3544408016528572e-6,1.414252306799749e-6,1.0045385446139131e-7,6.142090476681655e-8,1.3980068117600104e-7
EqualsString/ExMemory 8448/ExMemory 8461,1.4239877418199748e-6,1.3874368774235333e-6,1.4944477227827941e-6,1.7056072613940873e-7,1.1779116096708361e-7,2.6407142356102373e-7
EqualsString/ExMemory 8544/ExMemory 8560,1.3911287840433362e-6,1.344391930795232e-6,1.4438459396039802e-6,1.7057670281224958e-7,1.391300066620418e-7,2.063126778582223e-7
EqualsString/ExMemory 8643/ExMemory 8657,1.4581436799496017e-6,1.404442505802419e-6,1.532745700673576e-6,2.265129055444002e-7,1.6996137645213145e-7,3.277881694038074e-7
EqualsString/ExMemory 8740/ExMemory 8754,1.1618950628763197e-6,1.1301240203595342e-6,1.2176759231559534e-6,1.3503590909843537e-7,1.142596990106493e-7,1.8188307783057595e-7
EqualsString/ExMemory 8838/ExMemory 8851,1.4146800735840413e-6,1.3767494725048575e-6,1.4713883055848524e-6,1.589901259867446e-7,8.96673856566273e-8,2.6545579536305186e-7
EqualsString/ExMemory 8935/ExMemory 8950,1.3871708236556255e-6,1.3296115109401388e-6,1.4608643813300376e-6,2.232777758511807e-7,1.804365111008101e-7,2.971174000033131e-7
EqualsString/ExMemory 9032/ExMemory 9048,1.453212905830238e-6,1.4051120683718894e-6,1.5108660572418034e-6,1.632333867906393e-7,1.2327094818317346e-7,1.9841215981485463e-7
EqualsString/ExMemory 9129/ExMemory 9143,1.461992600559406e-6,1.4135248450290578e-6,1.5294566897413364e-6,1.75029618313754e-7,1.354783161378047e-7,2.3156536930314045e-7
EqualsString/ExMemory 9225/ExMemory 9240,1.3906779468217953e-6,1.3664118981952412e-6,1.4279508004933924e-6,1.0475116522819053e-7,7.756391928639653e-8,1.5225567923559442e-7
EqualsString/ExMemory 9323/ExMemory 9338,1.4559960465541389e-6,1.4144595873631713e-6,1.5245375976626935e-6,1.8328616118889403e-7,1.4159322420649738e-7,2.3881765731194226e-7
EqualsString/ExMemory 9419/ExMemory 9435,1.1612285345946823e-6,1.1272417990892399e-6,1.205259979145381e-6,1.2618833304295691e-7,1.1158523250064561e-7,1.3774958497231457e-7
EqualsString/ExMemory 9515/ExMemory 9533,1.197422577262516e-6,1.1575248010121863e-6,1.2365952113707684e-6,1.5469814351692323e-7,1.3122685595050564e-7,1.8664371974681246e-7
EqualsString/ExMemory 9611/ExMemory 9630,1.4543269016210533e-6,1.3999446713717948e-6,1.5288213133591523e-6,1.9786752054070352e-7,1.247271840982112e-7,3.0323305872284105e-7
EqualsString/ExMemory 9709/ExMemory 9728,1.5116313464732585e-6,1.4518317029201952e-6,1.588257300551866e-6,2.317816962094359e-7,1.8001025533018422e-7,3.073417441560396e-7
EqualsString/ExMemory 0/ExMemory 0,1.3161543935830954e-6,1.3075674284093655e-6,1.3419199368768364e-6,4.3877748934069503e-8,1.6824626698726835e-8,8.704749790668052e-8
EqualsString/ExMemory 98/ExMemory 98,1.467879238159131e-6,1.421608278092464e-6,1.5507633585896278e-6,2.1208429429511826e-7,1.2376697155582164e-7,3.704052912745039e-7
EqualsString/ExMemory 195/ExMemory 195,1.3535430478142143e-6,1.3430601691635635e-6,1.3881914390706797e-6,5.964409694028026e-8,2.4514792023368453e-8,1.166985725016549e-7
EqualsString/ExMemory 290/ExMemory 290,1.4168930596610875e-6,1.3566854005564577e-6,1.4924768169813443e-6,2.2855914699455816e-7,1.6579214747141638e-7,3.181920668127425e-7
EqualsString/ExMemory 387/ExMemory 387,1.3927787520687401e-6,1.3724747913037135e-6,1.4243621184418965e-6,8.195618660221674e-8,3.912776627917149e-8,1.2152795266824466e-7
EqualsString/ExMemory 484/ExMemory 484,1.4454526260868654e-6,1.3919850561655392e-6,1.5347614454215318e-6,2.229706512961601e-7,1.497854549587991e-7,3.5526664209657645e-7
EqualsString/ExMemory 582/ExMemory 582,1.442241461119396e-6,1.4171940303778981e-6,1.477415826098173e-6,1.0163277895983094e-7,7.763407166264012e-8,1.3232935182509296e-7
EqualsString/ExMemory 678/ExMemory 678,1.435854669263604e-6,1.3814929252425181e-6,1.5324480873115442e-6,2.5846782408475624e-7,1.266439560361858e-7,4.962444500125879e-7
EqualsString/ExMemory 776/ExMemory 776,1.5775446075804408e-6,1.524263734421674e-6,1.6526458706195974e-6,1.9889430870617302e-7,1.600226872618239e-7,2.386262457164152e-7
EqualsString/ExMemory 873/ExMemory 873,1.4591054882392942e-6,1.3614164224589037e-6,1.8410260469273828e-6,5.166808612227134e-7,1.2457023409673345e-7,1.1511421703738833e-6
EqualsString/ExMemory 970/ExMemory 970,1.4782009910010353e-6,1.4572658376026953e-6,1.519419875547421e-6,9.057358931358186e-8,6.026118941818354e-8,1.3403980361294835e-7
EqualsString/ExMemory 1068/ExMemory 1068,1.415997465801885e-6,1.3794289682328353e-6,1.4557475919579098e-6,1.3064716283748932e-7,1.0850958854761531e-7,1.6995540907447332e-7
EqualsString/ExMemory 1164/ExMemory 1164,1.4620528758239579e-6,1.4559723146483695e-6,1.4837478177027707e-6,3.374827693016898e-8,1.0283458808455223e-8,6.829851775306077e-8
EqualsString/ExMemory 1261/ExMemory 1261,1.4994656467140207e-6,1.4839565407052254e-6,1.5392544340902663e-6,8.718368077093392e-8,1.0517321456506224e-8,1.6464362614274053e-7
EqualsString/ExMemory 1359/ExMemory 1359,1.544242608261853e-6,1.531001375081241e-6,1.5813932382699126e-6,7.253550591801096e-8,1.4845772089060326e-8,1.2461197024368159e-7
EqualsString/ExMemory 1456/ExMemory 1456,1.6145440699778452e-6,1.5751308241997149e-6,1.6817957345509254e-6,1.5032471945468687e-7,9.976639712502345e-8,2.1371317525387663e-7
EqualsString/ExMemory 1554/ExMemory 1554,1.5788387225537038e-6,1.5564176484713617e-6,1.6128339427568192e-6,8.947627826788483e-8,4.874178402666677e-8,1.2625378013815106e-7
