Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
SubtractInteger/ExMemory 13/ExMemory 1731,3.1538843727196747e-5,3.131769665255982e-5,3.230981351856501e-5,1.220904751169353e-6,2.8974058391777915e-7,2.4256637048892435e-6
SubtractInteger/ExMemory 27/ExMemory 0,1.775845079560709e-5,1.7488799493946577e-5,1.853963415084396e-5,1.3967375661608221e-6,5.01307000152174e-7,2.725380761648613e-6
SubtractInteger/ExMemory 27/ExMemory 0,1.7862712916128752e-5,1.7548461574169814e-5,1.9049400685634357e-5,1.6186309562237195e-6,2.7387451650397754e-7,3.4886636539790603e-6
SubtractInteger/ExMemory 27/ExMemory 0,1.7702700875272598e-5,1.7525618162895992e-5,1.804421697074018e-5,8.30165789455305e-7,4.5396570301756504e-7,1.4802481352097305e-6
SubtractInteger/ExMemory 27/ExMemory 0,1.756792814526196e-5,1.7462502672681233e-5,1.7736335215013815e-5,4.303309249682147e-7,2.763855950562527e-7,6.733036587975677e-7
SubtractInteger/ExMemory 27/ExMemory 0,1.7495832339058592e-5,1.7423699075738923e-5,1.758095336186474e-5,2.7360667578195396e-7,1.7431946540999318e-7,4.083454719583817e-7
SubtractInteger/ExMemory 27/ExMemory 1,1.8186452225733902e-5,1.811422253430096e-5,1.832716338388168e-5,3.417026854792083e-7,1.770535037102085e-7,6.446021032503304e-7
SubtractInteger/ExMemory 27/ExMemory 3,1.8322367509508728e-5,1.8202767151017268e-5,1.8537345641075954e-5,5.347093913749877e-7,3.483059433355878e-7,7.778492108240959e-7
SubtractInteger/ExMemory 27/ExMemory 6,1.8374198774409713e-5,1.8206426484144666e-5,1.8697694664703348e-5,7.707932669869885e-7,3.362355302310549e-7,1.2422580415815193e-6
SubtractInteger/ExMemory 27/ExMemory 13,1.8377890981385995e-5,1.8215396945300242e-5,1.8678331924903995e-5,7.195787269173103e-7,4.603622910058712e-7,9.88951188388457e-7
SubtractInteger/ExMemory 27/ExMemory 27,1.6192043184915456e-5,1.6086950195894726e-5,1.641445158831639e-5,4.7309362181558e-7,2.657277459395984e-7,8.162987977658993e-7
SubtractInteger/ExMemory 27/ExMemory 54,1.8417972133898866e-5,1.829612321390246e-5,1.8764778883798995e-5,6.281677842240195e-7,2.3713794227588362e-7,1.2294971035271813e-6
SubtractInteger/ExMemory 27/ExMemory 108,1.875142867194599e-5,1.8673707136958834e-5,1.8926407823321715e-5,3.562730778415968e-7,1.6739023004117724e-7,7.12145175119398e-7
SubtractInteger/ExMemory 27/ExMemory 216,1.9740352593443345e-5,1.9527825187443436e-5,2.0021269917123764e-5,8.287845821121373e-7,6.083054086192073e-7,1.077876078032863e-6
SubtractInteger/ExMemory 27/ExMemory 432,2.1149769441235692e-5,2.076624449469724e-5,2.233689578599594e-5,2.0710960423181445e-6,6.4948255630069e-7,3.8635375578725355e-6
SubtractInteger/ExMemory 27/ExMemory 865,2.5559818848388137e-5,2.5217757963965432e-5,2.63887835405043e-5,1.7328161994219992e-6,7.554257158537601e-7,3.3070680204998893e-6
SubtractInteger/ExMemory 27/ExMemory 1731,3.1516886719609944e-5,3.1196385131534565e-5,3.26181474407445e-5,1.6901262672524944e-6,7.609670805817763e-7,3.428208624566106e-6
SubtractInteger/ExMemory 54/ExMemory 0,1.7731014229387962e-5,1.7618289407595324e-5,1.7965764043840272e-5,5.253843355786477e-7,3.636291662324973e-7,7.036002278434497e-7
SubtractInteger/ExMemory 54/ExMemory 0,1.7687602532724417e-5,1.7637388751798606e-5,1.780191212117542e-5,2.4891248750147886e-7,1.408643783436962e-7,4.6719373293974735e-7
SubtractInteger/ExMemory 54/ExMemory 0,1.7867736534003028e-5,1.7703110435492077e-5,1.8204570430309115e-5,7.767113553470601e-7,3.3822705684534025e-7,1.2324131203482684e-6
SubtractInteger/ExMemory 54/ExMemory 0,1.788245671871925e-5,1.767574187464938e-5,1.8333788357048885e-5,9.301356820760999e-7,3.196251286289432e-7,1.621128545895929e-6
SubtractInteger/ExMemory 54/ExMemory 0,1.7816791253852312e-5,1.761799402680455e-5,1.841379339633586e-5,1.044036980709326e-6,3.1444136728532796e-7,2.040697885819982e-6
SubtractInteger/ExMemory 54/ExMemory 1,1.8429119806049897e-5,1.8315411250613835e-5,1.8699006124020204e-5,5.313931131031069e-7,1.6470545343376353e-7,8.841857040611185e-7
SubtractInteger/ExMemory 54/ExMemory 3,1.8259704461466096e-5,1.816773484089961e-5,1.849643875737675e-5,4.626971610256862e-7,1.5963218702576404e-7,9.448804417204058e-7
SubtractInteger/ExMemory 54/ExMemory 6,1.8712974890628077e-5,1.8469692318500382e-5,1.9096618424748756e-5,9.85175305717685e-7,6.084713063643633e-7,1.3641130118422812e-6
SubtractInteger/ExMemory 54/ExMemory 13,1.8423404205697653e-5,1.8325957485011827e-5,1.8629770248682602e-5,4.291862571562054e-7,2.5409482459337183e-7,6.538671321122273e-7
SubtractInteger/ExMemory 54/ExMemory 27,1.862965302765296e-5,1.844036219370411e-5,1.8928396998025415e-5,7.821807407649553e-7,5.148659915229144e-7,1.1604020969308743e-6
SubtractInteger/ExMemory 54/ExMemory 54,1.626682658746564e-5,1.61559899105938e-5,1.647575933224225e-5,4.877530382684252e-7,2.5483901555053986e-7,8.738915110921922e-7
SubtractInteger/ExMemory 54/ExMemory 108,1.878477515747481e-5,1.8705387096147313e-5,1.897425320216879e-5,4.069717706287302e-7,1.8927161005950533e-7,7.005493384215344e-7
SubtractInteger/ExMemory 54/ExMemory 216,1.9623517390475517e-5,1.942770945247149e-5,1.9987479968347148e-5,8.181334188306279e-7,5.230409587584871e-7,1.2505236165244454e-6
SubtractInteger/ExMemory 54/ExMemory 432,2.0889466843689956e-5,2.070558057257643e-5,2.115070554676072e-5,7.558076717599084e-7,3.923084672519152e-7,1.1655125091079491e-6
SubtractInteger/ExMemory 54/ExMemory 865,2.5651056134361423e-5,2.539636408955746e-5,2.6166823998007935e-5,1.1745987482590168e-6,7.471602907655764e-7,1.9810699674443196e-6
SubtractInteger/ExMemory 54/ExMemory 1731,3.15493117256448e-5,3.116047637995077e-5,3.2283645255610955e-5,1.7441837354536958e-6,6.915875148802962e-7,2.7349212164041094e-6
SubtractInteger/ExMemory 108/ExMemory 0,1.7955973264255457e-5,1.7875342392062023e-5,1.8096460885514673e-5,3.466594683288281e-7,1.625132933816782e-7,6.045219698520431e-7
SubtractInteger/ExMemory 108/ExMemory 0,1.8055258996876286e-5,1.795988720930481e-5,1.8277345910353537e-5,4.7211993304186443e-7,2.0208864724468346e-7,8.482810000432548e-7
SubtractInteger/ExMemory 108/ExMemory 0,1.7992070754599533e-5,1.793046605788881e-5,1.80947763070185e-5,2.543405430127282e-7,1.56913090859986e-7,4.668179326544966e-7
SubtractInteger/ExMemory 108/ExMemory 0,1.811663280640417e-5,1.8004556660930254e-5,1.8340292861788986e-5,5.428126751048329e-7,3.3509086953857075e-7,8.810134141662891e-7
SubtractInteger/ExMemory 108/ExMemory 0,1.8053722425238823e-5,1.7947605193290165e-5,1.8244481722600056e-5,4.6388166710750146e-7,2.708900659989137e-7,7.337323732035604e-7
SubtractInteger/ExMemory 108/ExMemory 1,1.8716135854367444e-5,1.8579915094857396e-5,1.8964139111250165e-5,5.503138606574581e-7,3.1851431638776877e-7,7.769430085896885e-7
SubtractInteger/ExMemory 108/ExMemory 3,1.9092055593268646e-5,1.877676188815138e-5,1.9758486165725326e-5,1.4291352241604637e-6,3.300372583240721e-7,2.348871108735296e-6
SubtractInteger/ExMemory 108/ExMemory 6,1.8942987372606662e-5,1.873365749940702e-5,1.97253013846483e-5,1.258707987976431e-6,1.9997654065026996e-7,2.597586603060133e-6
SubtractInteger/ExMemory 108/ExMemory 13,1.880616870944737e-5,1.8678485750608014e-5,1.9199312397806757e-5,6.982551799561967e-7,2.2116163309488034e-7,1.4207924298195816e-6
SubtractInteger/ExMemory 108/ExMemory 27,1.8865763798184663e-5,1.873429911129183e-5,1.927669303036143e-5,6.684602568658264e-7,3.1277700463009464e-7,1.2781041924189116e-6
SubtractInteger/ExMemory 108/ExMemory 54,1.8754185977389437e-5,1.8684902390846677e-5,1.884614338951229e-5,2.495538454855767e-7,1.5259775979636063e-7,4.170995772012405e-7
SubtractInteger/ExMemory 108/ExMemory 108,1.651363141326318e-5,1.6377822770495166e-5,1.7165530157757846e-5,8.344255418124701e-7,1.2101467998600032e-7,1.8848176607012665e-6
SubtractInteger/ExMemory 108/ExMemory 216,1.9707355206171537e-5,1.9525953702564292e-5,2.0248464690809513e-5,9.115194365223715e-7,3.0963743479920366e-7,1.7510663095084268e-6
SubtractInteger/ExMemory 108/ExMemory 432,2.0978288688256617e-5,2.0917689527487665e-5,2.1062609375140703e-5,2.440445948458913e-7,1.6223268814506225e-7,3.939598126236377e-7
SubtractInteger/ExMemory 108/ExMemory 865,2.564379137030113e-5,2.5477702043985845e-5,2.5987719267932978e-5,7.588564647701631e-7,3.873177445585048e-7,1.3741317573953999e-6
SubtractInteger/ExMemory 108/ExMemory 1731,3.1999353091165386e-5,3.1410237736493556e-5,3.428103269405012e-5,3.4662959537123553e-6,5.880472753122987e-7,7.254764856981609e-6
SubtractInteger/ExMemory 216/ExMemory 0,1.868520351821262e-5,1.858588422980651e-5,1.8874974171247782e-5,4.636610934682632e-7,2.299905975443069e-7,7.137900112638901e-7
SubtractInteger/ExMemory 216/ExMemory 0,1.869907677576919e-5,1.8640034976791186e-5,1.8894387109034276e-5,3.1807153796798825e-7,1.0612407195764899e-7,6.506615847912828e-7
SubtractInteger/ExMemory 216/ExMemory 0,1.8839558925636954e-5,1.867348532315142e-5,1.9414967176013998e-5,8.754813138336548e-7,2.9348435106333457e-7,1.8828986767759695e-6
SubtractInteger/ExMemory 216/ExMemory 0,1.9116933579836347e-5,1.8794196087254385e-5,1.972373265332995e-5,1.5175717885674052e-6,8.430426295192952e-7,2.408817335296409e-6
SubtractInteger/ExMemory 216/ExMemory 0,1.8762424427543445e-5,1.8618649925289446e-5,1.9159815665435606e-5,7.484400612354653e-7,3.007604593852582e-7,1.3674995123885797e-6
SubtractInteger/ExMemory 216/ExMemory 1,1.9430661795180728e-5,1.928526134502041e-5,1.974490815114766e-5,7.126127978214925e-7,3.667451434354841e-7,1.2304295329177253e-6
SubtractInteger/ExMemory 216/ExMemory 3,1.955025620195644e-5,1.934625288021598e-5,2.013160000268823e-5,1.1616710518349925e-6,3.9030735710123886e-7,2.3467003455863956e-6
SubtractInteger/ExMemory 216/ExMemory 6,1.9549079836373845e-5,1.93915058632042e-5,1.9898787517421895e-5,7.057385224052892e-7,4.100713512016332e-7,1.2754687082593017e-6
SubtractInteger/ExMemory 216/ExMemory 13,1.9687702289174375e-5,1.94453255869536e-5,2.03879722928317e-5,1.2522273032243e-6,5.540315770818565e-7,2.3891666696428498e-6
SubtractInteger/ExMemory 216/ExMemory 27,1.9875327274700357e-5,1.952238123205102e-5,2.055726446287071e-5,1.5100640467575117e-6,8.48230710378613e-7,2.4881166264088818e-6
SubtractInteger/ExMemory 216/ExMemory 54,1.9953717924099933e-5,1.961718165432965e-5,2.1064746775250504e-5,1.750491567457715e-6,6.849713464072685e-7,3.447156823175653e-6
SubtractInteger/ExMemory 216/ExMemory 108,1.9561820237053928e-5,1.9503806959321626e-5,1.9600419885808986e-5,1.686806305579085e-7,1.1683122266586038e-7,2.6027466313836597e-7
SubtractInteger/ExMemory 216/ExMemory 216,1.6896707530389425e-5,1.684016458282685e-5,1.700790224218369e-5,2.5447246053633004e-7,1.4267128688509996e-7,4.595771042608357e-7
SubtractInteger/ExMemory 216/ExMemory 432,2.111434618303982e-5,2.0999690709169276e-5,2.1498118695744056e-5,5.906891565624991e-7,2.885599498497141e-7,1.1491587217227588e-6
SubtractInteger/ExMemory 216/ExMemory 865,2.573900828471661e-5,2.553019000586237e-5,2.6242891040497453e-5,1.0077497845848903e-6,5.159557609305498e-7,2.1081454225725295e-6
SubtractInteger/ExMemory 216/ExMemory 1731,3.183294621621926e-5,3.127081937151028e-5,3.345827281101556e-5,2.9251724463002217e-6,1.184135795588593e-6,5.731369877898551e-6
SubtractInteger/ExMemory 432/ExMemory 0,2.04538157596461e-5,2.014103604187924e-5,2.1120479192410925e-5,1.4918790841947062e-6,8.072225627343089e-7,2.4802318160203434e-6
SubtractInteger/ExMemory 432/ExMemory 0,2.0560624685546793e-5,2.0218371512742254e-5,2.182729564762565e-5,1.8180760017487626e-6,7.37032746498235e-7,3.756102502850849e-6
SubtractInteger/ExMemory 432/ExMemory 0,2.034858465880334e-5,2.0172878472488667e-5,2.0635235543502656e-5,7.436742534103813e-7,4.561853104470774e-7,1.1823313427072556e-6
SubtractInteger/ExMemory 432/ExMemory 0,2.007609675013067e-5,1.9987760392848784e-5,2.0378119734298153e-5,4.3429934337817884e-7,1.4773030699269219e-7,7.66771611018892e-7
SubtractInteger/ExMemory 432/ExMemory 0,2.0334213833633348e-5,2.0133370036131624e-5,2.111811153652067e-5,1.1520281542922363e-6,4.2878985282187973e-7,2.274888320988165e-6
SubtractInteger/ExMemory 432/ExMemory 1,2.076535600864635e-5,2.0567500033744762e-5,2.113222668526853e-5,8.733225024093724e-7,4.7121558566239356e-7,1.342642161518421e-6
SubtractInteger/ExMemory 432/ExMemory 3,2.080224609102596e-5,2.0694815024984956e-5,2.1028857838224194e-5,4.770041099952571e-7,1.9766596251530998e-7,8.289520962646731e-7
SubtractInteger/ExMemory 432/ExMemory 6,2.0779747455647515e-5,2.0699318388882258e-5,2.0958656510494942e-5,3.630141051022876e-7,1.929387050084027e-7,6.105009960104381e-7
SubtractInteger/ExMemory 432/ExMemory 13,2.134709556079187e-5,2.094097668270086e-5,2.2192467903297918e-5,1.9660090306403936e-6,1.0209528345818636e-6,3.4776631956500188e-6
SubtractInteger/ExMemory 432/ExMemory 27,2.0960004605504166e-5,2.0737117985507054e-5,2.1527560845747874e-5,1.1090584824743728e-6,5.339952959226983e-7,1.9824156221373485e-6
SubtractInteger/ExMemory 432/ExMemory 54,2.1009147613895118e-5,2.086007313579707e-5,2.1265867003708814e-5,6.659454480378013e-7,3.8685196240391896e-7,1.1110253983850642e-6
SubtractInteger/ExMemory 432/ExMemory 108,2.1752131509700266e-5,2.1305985542563144e-5,2.281653774574919e-5,2.2433693795081062e-6,1.0436325558460966e-6,3.9125753824612834e-6
SubtractInteger/ExMemory 432/ExMemory 216,2.1070858108558294e-5,2.1019788347858517e-5,2.1115463601271227e-5,1.746544422636293e-7,1.4327035008287054e-7,2.1888674599315311e-7
SubtractInteger/ExMemory 432/ExMemory 432,1.7723759786605114e-5,1.762423844505997e-5,1.796201025591678e-5,4.435884821450265e-7,1.7154023056058657e-7,7.432465686466698e-7
SubtractInteger/ExMemory 432/ExMemory 865,2.6151781876942606e-5,2.5923905383104536e-5,2.6608533207560685e-5,1.099742487926e-6,7.376799073240925e-7,1.6442717375782833e-6
SubtractInteger/ExMemory 432/ExMemory 1731,3.188374639989716e-5,3.1685902548740205e-5,3.225974587861108e-5,8.388896014310786e-7,3.970769159378164e-7,1.3347860101796133e-6
SubtractInteger/ExMemory 865/ExMemory 0,2.435899458476935e-5,2.4225229931822882e-5,2.4599205603711542e-5,5.638798966424541e-7,3.246382874476774e-7,9.351837566122942e-7
SubtractInteger/ExMemory 865/ExMemory 0,2.4407933876276188e-5,2.428706678833438e-5,2.4661802730406584e-5,5.821934320026673e-7,3.066660927150133e-7,9.243771682814178e-7
SubtractInteger/ExMemory 865/ExMemory 0,2.444165062657542e-5,2.4323121306303805e-5,2.4654150492129824e-5,5.38474046369146e-7,2.788049332441428e-7,1.0879744803994721e-6
SubtractInteger/ExMemory 865/ExMemory 0,2.4262848453546426e-5,2.4158625024931332e-5,2.4437982521985293e-5,4.5919152329660673e-7,2.4606011404291626e-7,8.01182876516784e-7
SubtractInteger/ExMemory 865/ExMemory 0,2.4257818516417986e-5,2.41601914835174e-5,2.4333743734338688e-5,2.9235808393155327e-7,2.2901720133465822e-7,3.6952449746856523e-7
SubtractInteger/ExMemory 865/ExMemory 1,2.5059771267665072e-5,2.489351765814025e-5,2.5404202609140504e-5,7.48985308526756e-7,3.911400251687472e-7,1.327968960146093e-6
SubtractInteger/ExMemory 865/ExMemory 3,2.5053439653682942e-5,2.4896412597527928e-5,2.530370369872745e-5,6.609969428234842e-7,3.453212067596167e-7,1.0285232812659953e-6
SubtractInteger/ExMemory 865/ExMemory 6,2.518449391584844e-5,2.4956497961974592e-5,2.5753301625140424e-5,1.0323958879001865e-6,3.4944616644532213e-7,1.7526138738184947e-6
SubtractInteger/ExMemory 865/ExMemory 13,2.4979169407722245e-5,2.486167967307559e-5,2.5229767406941736e-5,5.401064807454611e-7,2.977426342774993e-7,9.688744358444877e-7
SubtractInteger/ExMemory 865/ExMemory 27,2.5164902130513665e-5,2.504776809301905e-5,2.5315423446350433e-5,4.6012022645402797e-7,3.1839102870232923e-7,7.308163859539451e-7
SubtractInteger/ExMemory 865/ExMemory 54,2.5533132683167395e-5,2.5180858181011866e-5,2.6242775404253322e-5,1.6822378734523993e-6,9.529565667582565e-7,2.6316650439886218e-6
SubtractInteger/ExMemory 865/ExMemory 108,2.561801846068964e-5,2.534893248350852e-5,2.5984561066956374e-5,1.0646064788887653e-6,7.460507545688905e-7,1.5000765854655928e-6
SubtractInteger/ExMemory 865/ExMemory 216,2.5575808040224157e-5,2.531497347116284e-5,2.618676208911082e-5,1.2703369952864938e-6,6.247509276834602e-7,2.339161506955059e-6
SubtractInteger/ExMemory 865/ExMemory 432,2.6051754476893343e-5,2.5827723680191742e-5,2.665916651315059e-5,1.1170609775989498e-6,4.354973439413724e-7,2.2403143050963602e-6
SubtractInteger/ExMemory 865/ExMemory 865,1.9619473499345462e-5,1.9525061106175272e-5,1.9806320613468943e-5,4.145193408506964e-7,2.0784488316051906e-7,7.609652163046556e-7
SubtractInteger/ExMemory 865/ExMemory 1731,3.2356932804646784e-5,3.211694137893173e-5,3.294765559430512e-5,1.0990265441411484e-6,6.303890111806366e-7,1.996781505122778e-6
SubtractInteger/ExMemory 1731/ExMemory 0,3.0546904548363114e-5,3.0378172204169564e-5,3.095227420557104e-5,8.499205272658098e-7,4.6066243183190073e-7,1.4921191136636203e-6
SubtractInteger/ExMemory 1731/ExMemory 0,3.1019659217171765e-5,3.0527357293325644e-5,3.267650779053096e-5,2.4312322881637106e-6,5.767248932888263e-7,4.521629697322886e-6
SubtractInteger/ExMemory 1731/ExMemory 0,3.078958508391476e-5,3.0555107585075215e-5,3.126390765008032e-5,1.1164766219514586e-6,6.837337166894257e-7,1.6726915479681513e-6
SubtractInteger/ExMemory 1731/ExMemory 0,3.0934487234314315e-5,3.055874446965553e-5,3.165706677062055e-5,1.6775360290119402e-6,9.071218088413271e-7,2.7055105410694154e-6
SubtractInteger/ExMemory 1731/ExMemory 0,3.052301535259133e-5,3.0339060211943072e-5,3.096413105331664e-5,9.040801063959286e-7,3.483074798723042e-7,1.6983356076836649e-6
SubtractInteger/ExMemory 1731/ExMemory 1,3.199713986052125e-5,3.142310394278229e-5,3.308029231579137e-5,2.676762943399902e-6,1.8993377884024356e-6,3.897229436399812e-6
SubtractInteger/ExMemory 1731/ExMemory 3,3.138702240749358e-5,3.102934769998817e-5,3.197430590073387e-5,1.5279492918484053e-6,9.154053162613537e-7,2.3928157323283177e-6
SubtractInteger/ExMemory 1731/ExMemory 6,3.223424616433459e-5,3.155486042451516e-5,3.330216399685577e-5,2.780579202784142e-6,1.9428838180479645e-6,3.818851172949275e-6
SubtractInteger/ExMemory 1731/ExMemory 13,3.1819310484058956e-5,3.1311288179298606e-5,3.28453348558279e-5,2.3195343511151306e-6,1.41672097366606e-6,3.7531463862584726e-6
SubtractInteger/ExMemory 1731/ExMemory 27,3.166541400573565e-5,3.121958100406854e-5,3.312945800787074e-5,2.4192759742687718e-6,7.260229810284939e-7,4.906609592320336e-6
SubtractInteger/ExMemory 1731/ExMemory 54,3.1816629167961764e-5,3.138604453408904e-5,3.2424892346293754e-5,1.656041736480404e-6,1.1412854271923685e-6,2.3836015213229036e-6
SubtractInteger/ExMemory 1731/ExMemory 108,3.1841658822342834e-5,3.1385558056699916e-5,3.325910473498971e-5,2.3820076916043587e-6,1.1965912635177858e-6,4.735295101628746e-6
SubtractInteger/ExMemory 1731/ExMemory 216,3.1944648756310904e-5,3.151379059507028e-5,3.270717060971766e-5,1.7933881853027604e-6,1.0088379128602143e-6,2.7043519471078783e-6
SubtractInteger/ExMemory 1731/ExMemory 432,3.195051489467949e-5,3.1719631499112875e-5,3.2383388182525605e-5,1.0069226878580366e-6,6.524352406442702e-7,1.5979561993924552e-6
SubtractInteger/ExMemory 1731/ExMemory 865,3.295847306108929e-5,3.2413902102575246e-5,3.388551876366658e-5,2.3019074466951985e-6,1.4467086474100471e-6,3.7885608310441786e-6
SubtractInteger/ExMemory 1731/ExMemory 1731,2.38557384769065e-5,2.359095754950796e-5,2.4469031506002728e-5,1.2910063334029645e-6,5.319700478524175e-7,2.431936874152139e-6
MultiplyInteger/ExMemory 0/ExMemory 0,1.589933587609692e-5,1.5836519067634644e-5,1.6012793934743447e-5,2.839245289723728e-7,1.4663633008475692e-7,4.5767025224480677e-7
MultiplyInteger/ExMemory 0/ExMemory 0,1.59042816313862e-5,1.571293976154571e-5,1.660954306065364e-5,1.016574680678036e-6,1.3681313257466283e-7,2.184934774578731e-6
MultiplyInteger/ExMemory 0/ExMemory 0,1.5880521932855822e-5,1.5785645809877894e-5,1.612586647075323e-5,4.799675931378491e-7,1.6379529545192924e-7,9.061839984767079e-7
MultiplyInteger/ExMemory 0/ExMemory 0,1.5921168906109865e-5,1.5795699100770394e-5,1.616864584240037e-5,5.828612585145703e-7,3.3609217761487826e-7,9.177806913904888e-7
MultiplyInteger/ExMemory 0/ExMemory 0,1.577273370837969e-5,1.5709906194986002e-5,1.5935096218100513e-5,3.195079266791089e-7,1.2887596728605495e-7,6.279613392457123e-7
MultiplyInteger/ExMemory 0/ExMemory 1,1.7311103641383325e-5,1.722080845514307e-5,1.7534490910435636e-5,4.4860984197237254e-7,1.826014444613033e-7,8.284689909255961e-7
MultiplyInteger/ExMemory 0/ExMemory 3,1.7714503940159334e-5,1.7404753443980496e-5,1.86320987228175e-5,1.5270078639671668e-6,7.719022763341706e-7,2.9316474750291176e-6
MultiplyInteger/ExMemory 0/ExMemory 6,1.7346951012002966e-5,1.725314084563523e-5,1.7563753184618933e-5,4.413512293275847e-7,2.7151065865030614e-7,6.766650449572475e-7
MultiplyInteger/ExMemory 0/ExMemory 13,1.7644405428221224e-5,1.7542443417263332e-5,1.7833641835045703e-5,4.391332198076651e-7,2.322821803236185e-7,7.140179974746083e-7
MultiplyInteger/ExMemory 0/ExMemory 27,1.7726400389471245e-5,1.7659787132679303e-5,1.790423975007497e-5,3.3601774300246617e-7,1.5726761773366885e-7,7.312610691421465e-7
MultiplyInteger/ExMemory 0/ExMemory 54,1.8002622058749378e-5,1.794487149620789e-5,1.809405771365364e-5,2.335002172593644e-7,1.4557015290613935e-7,4.0784000713556916e-7
MultiplyInteger/ExMemory 0/ExMemory 108,1.8699540991991407e-5,1.8590975552236493e-5,1.8984346485729624e-5,5.00150559621269e-7,1.902995989377611e-7,1.0050012891959668e-6
MultiplyInteger/ExMemory 0/ExMemory 216,1.9938172963882943e-5,1.9838658048307758e-5,2.0191381340110507e-5,4.861922904563712e-7,2.0082946285941963e-7,9.054665057829254e-7
MultiplyInteger/ExMemory 0/ExMemory 432,2.2369255102183784e-5,2.2279190263705823e-5,2.261746342554216e-5,4.875299840037563e-7,2.638218293617579e-7,8.960325368362116e-7
MultiplyInteger/ExMemory 0/ExMemory 865,2.839128473104199e-5,2.81954345930465e-5,2.8652798707612506e-5,7.806166790156035e-7,5.778212163730123e-7,1.0410132179441203e-6
MultiplyInteger/ExMemory 0/ExMemory 1731,3.7302869032328754e-5,3.7107657711755754e-5,3.773328262505032e-5,9.679421090121465e-7,5.291768198012057e-7,1.815557825896867e-6
MultiplyInteger/ExMemory 0/ExMemory 0,1.588387428106541e-5,1.5794097605018267e-5,1.6132716904970397e-5,4.7183656914781304e-7,1.2502096428268316e-7,8.949446665217e-7
MultiplyInteger/ExMemory 0/ExMemory 0,1.5959821854863286e-5,1.583582680855008e-5,1.619595118657712e-5,5.593384253821615e-7,3.459794413565339e-7,8.509886559623937e-7
MultiplyInteger/ExMemory 0/ExMemory 0,1.6141656427998448e-5,1.585862625715133e-5,1.7074563895430702e-5,1.4463621177545233e-6,4.028539528884946e-7,3.0459145453534737e-6
MultiplyInteger/ExMemory 0/ExMemory 0,1.57627222825543e-5,1.571544581906161e-5,1.5801785905953722e-5,1.442700337031738e-7,1.0960987138869553e-7,1.9604239049601856e-7
MultiplyInteger/ExMemory 0/ExMemory 0,1.6294940329527284e-5,1.6019214170651998e-5,1.6906509752580032e-5,1.3327570120275016e-6,7.302360377754933e-7,2.38368781964316e-6
MultiplyInteger/ExMemory 0/ExMemory 1,1.7730348724284585e-5,1.7498985568936786e-5,1.837206174979083e-5,1.208842081525321e-6,4.420196618799584e-7,2.317680155952237e-6
MultiplyInteger/ExMemory 0/ExMemory 3,1.746616011389041e-5,1.737217890075672e-5,1.7685333450910822e-5,4.865474365586831e-7,2.0022299714965086e-7,8.948446141136923e-7
MultiplyInteger/ExMemory 0/ExMemory 6,1.7598867844715372e-5,1.7501912150364837e-5,1.7810969828152855e-5,4.4012612304791547e-7,2.1554992347800404e-7,7.593827372594571e-7
MultiplyInteger/ExMemory 0/ExMemory 13,1.7529415557117266e-5,1.7455565967185713e-5,1.7610612819841336e-5,2.712209916477115e-7,1.828972030945168e-7,4.341723751264821e-7
MultiplyInteger/ExMemory 0/ExMemory 27,1.771087568684812e-5,1.764478258785412e-5,1.775689657050975e-5,1.8622166212012828e-7,1.462190394222713e-7,2.584472162429461e-7
MultiplyInteger/ExMemory 0/ExMemory 54,1.8209127831958843e-5,1.8018401549341723e-5,1.868752334916686e-5,9.119016491124097e-7,3.4712523693988575e-7,1.5674185304113542e-6
MultiplyInteger/ExMemory 0/ExMemory 108,1.889650966203917e-5,1.875292354289895e-5,1.9154685958304813e-5,6.241142453754135e-7,3.936706731048216e-7,9.018850096171709e-7
MultiplyInteger/ExMemory 0/ExMemory 216,1.9897624859895837e-5,1.980762986501025e-5,2.0182936379040703e-5,4.947726493367479e-7,1.9093310152544678e-7,9.423167139336277e-7
MultiplyInteger/ExMemory 0/ExMemory 432,2.2293172805943723e-5,2.217727477722289e-5,2.2560069874700438e-5,5.391289895644003e-7,3.4979783827872214e-7,8.876204236560538e-7
MultiplyInteger/ExMemory 0/ExMemory 865,2.8308097727265923e-5,2.8033143724584098e-5,2.929988495191039e-5,1.493874331793678e-6,3.6226403134955755e-7,3.0413831977567326e-6
MultiplyInteger/ExMemory 0/ExMemory 1731,3.778262776863695e-5,3.7173954790072e-5,3.9403753203160204e-5,2.87537473253202e-6,1.097938201791276e-6,5.56965607289725e-6
MultiplyInteger/ExMemory 0/ExMemory 0,1.5843233051978852e-5,1.573382848505095e-5,1.615829681548919e-5,5.992832354955705e-7,1.5112100594645787e-7,1.2111319821079411e-6
MultiplyInteger/ExMemory 0/ExMemory 0,1.5975244768159292e-5,1.579964688124216e-5,1.6335853065813493e-5,7.826637597414184e-7,4.0362361945208913e-7,1.270724244367239e-6
MultiplyInteger/ExMemory 0/ExMemory 0,1.580918348739604e-5,1.572570103610276e-5,1.5993530042652175e-5,4.059919227009357e-7,2.589385574692619e-7,6.996577474558482e-7
MultiplyInteger/ExMemory 0/ExMemory 0,1.5925705206575333e-5,1.577593540594453e-5,1.645758680689867e-5,7.968713592541946e-7,3.192918263381048e-7,1.5519305330008598e-6
