Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
GreaterThanEqInteger/ExMemory 2641604/ExMemory 6,1.9951630943198525e-6,1.9164202437065913e-6,2.082884349395584e-6,2.868746377401921e-7,2.5725930979073744e-7,3.206221883944504e-7
GreaterThanEqInteger/ExMemory 2641604/ExMemory 13,1.7873158183610347e-6,1.7302241678105947e-6,1.8537225316494223e-6,2.3449905582174147e-7,1.902574128220267e-7,2.859998844215551e-7
GreaterThanEqInteger/ExMemory 2641604/ExMemory 26,1.8046014591959737e-6,1.7196295731195986e-6,1.8992809841538091e-6,3.208092703144766e-7,2.709024671710943e-7,3.6893463937955277e-7
GreaterThanEqInteger/ExMemory 2641604/ExMemory 264,1.8136968336947133e-6,1.7638890093569098e-6,1.884844480232456e-6,1.996031585931698e-7,1.4206366809859255e-7,2.808618088910318e-7
GreaterThanEqInteger/ExMemory 2641604/ExMemory 2641,1.771141967321946e-6,1.7124718170144013e-6,1.854340019202751e-6,2.3286072273509768e-7,1.6606953691646976e-7,3.2904398448809674e-7
GreaterThanEqInteger/ExMemory 2641604/ExMemory 26416,1.93221535621751e-6,1.8720096028205616e-6,2.0014674935428574e-6,2.3769346121563033e-7,1.944421798435379e-7,2.7381889738985927e-7
GreaterThanEqInteger/ExMemory 2641604/ExMemory 264160,1.9482309037611593e-6,1.8660660829376416e-6,2.0305558932665906e-6,2.5166357455772753e-7,1.9047539181935695e-7,2.9553412562700977e-7
GreaterThanEqInteger/ExMemory 2641604/ExMemory 2641604,1.183413693968901e-3,1.179709108964674e-3,1.1868062747722953e-3,1.2190046483554446e-5,9.50161955233437e-6,1.550093700394909e-5
EqInteger/ExMemory 0/ExMemory 0,1.5787740110673322e-6,1.5310962074217618e-6,1.6197317360103692e-6,1.4295764594314423e-7,1.2543555634777306e-7,1.6819853287099464e-7
EqInteger/ExMemory 0/ExMemory 0,1.971424567121198e-6,1.8900945311148099e-6,2.075994954161336e-6,3.0301745116647087e-7,2.39084415009245e-7,4.160934338616674e-7
EqInteger/ExMemory 0/ExMemory 0,1.6637792781474736e-6,1.5899456600550275e-6,1.7439767574797906e-6,2.3763961603443653e-7,2.0608522271454055e-7,2.7716355448267834e-7
EqInteger/ExMemory 0/ExMemory 0,1.683355607881873e-6,1.637645680365458e-6,1.735448185131496e-6,1.5479969814440366e-7,1.194793701425165e-7,2.048915592965902e-7
EqInteger/ExMemory 0/ExMemory 0,1.8433411635282283e-6,1.7946517289802881e-6,1.9003382187028453e-6,1.8343180830337646e-7,1.403073729695764e-7,2.4422879161814486e-7
EqInteger/ExMemory 0/ExMemory 1,1.5767774975897154e-6,1.5179288862302908e-6,1.6399775732962335e-6,1.994921460911731e-7,1.5083835103781242e-7,2.790995259186765e-7
EqInteger/ExMemory 0/ExMemory 3,1.928245804158539e-6,1.8498306553907945e-6,2.0411390010238014e-6,3.4414313038082695e-7,2.497662344996551e-7,5.220563864123166e-7
EqInteger/ExMemory 0/ExMemory 6,1.6081575835541657e-6,1.564441512866773e-6,1.6630536555567697e-6,1.4652341736621186e-7,1.341410509110751e-7,1.6782549054411121e-7
EqInteger/ExMemory 0/ExMemory 13,1.8538817852822266e-6,1.8075178634707576e-6,1.9530839617586744e-6,2.2119489885429548e-7,1.7718011384286765e-7,2.987736173316597e-7
EqInteger/ExMemory 0/ExMemory 26,1.7163295316020107e-6,1.6533299910169675e-6,1.7993670290694582e-6,2.252493179285854e-7,2.0354791549084792e-7,2.5877947169318654e-7
EqInteger/ExMemory 0/ExMemory 264,1.6230974336419297e-6,1.5707506099755962e-6,1.6862920722258479e-6,1.7339825401513656e-7,1.4971482378980294e-7,2.0537987542962443e-7
EqInteger/ExMemory 0/ExMemory 2641,1.7575110364591295e-6,1.7171773701326554e-6,1.82197110904437e-6,1.7827174688137884e-7,1.4786834712299562e-7,2.115114566887363e-7
EqInteger/ExMemory 0/ExMemory 26416,1.5680844480700663e-6,1.5151540123964012e-6,1.6343843416455181e-6,2.020574017267673e-7,1.7084791071927805e-7,2.5185621882330033e-7
EqInteger/ExMemory 0/ExMemory 264160,1.991653077387422e-6,1.9067502422751763e-6,2.141375384985153e-6,3.555956684148526e-7,2.889243263565873e-7,4.894497332260743e-7
EqInteger/ExMemory 0/ExMemory 2641604,1.5051222435848745e-6,1.4654866978770744e-6,1.5424630461369168e-6,1.2508109173230185e-7,9.94739502366859e-8,1.5187474194569626e-7
EqInteger/ExMemory 0/ExMemory 0,1.8025511264083117e-6,1.7596599068995194e-6,1.8647982088926512e-6,1.5473509866696888e-7,1.0723891871530084e-7,2.289401233390137e-7
EqInteger/ExMemory 0/ExMemory 0,1.651683634559949e-6,1.602638191036384e-6,1.707816392984751e-6,1.6996384086713863e-7,1.375654291585181e-7,2.2104881041919566e-7
EqInteger/ExMemory 0/ExMemory 0,1.745123610271192e-6,1.7042660731520047e-6,1.802913098521017e-6,1.3383392992222998e-7,9.173105216514513e-8,1.9252725958803222e-7
EqInteger/ExMemory 0/ExMemory 0,1.8307651273134792e-6,1.7643108570493952e-6,1.884701770251118e-6,2.2274300278255363e-7,1.8974149674687215e-7,2.635386769853142e-7
EqInteger/ExMemory 0/ExMemory 0,1.6768993641426092e-6,1.6305860230837054e-6,1.7297194944623355e-6,1.8199344045861732e-7,1.470878431232411e-7,2.398460334238554e-7
EqInteger/ExMemory 0/ExMemory 1,1.7889590441460122e-6,1.724319848193852e-6,1.883889586257558e-6,2.7343288386731426e-7,2.0441478546808995e-7,3.7499904446318613e-7
EqInteger/ExMemory 0/ExMemory 3,1.5892219575027599e-6,1.5299892963231404e-6,1.6559389018136834e-6,2.1452700250204385e-7,1.672846939128301e-7,2.6091681281717574e-7
EqInteger/ExMemory 0/ExMemory 6,1.7609643987437987e-6,1.7129177825265992e-6,1.8293850131268597e-6,1.758335224282405e-7,1.373020235487484e-7,2.294340674298011e-7
EqInteger/ExMemory 0/ExMemory 13,1.654825199023773e-6,1.613782591483618e-6,1.696807617533084e-6,1.3691338548037626e-7,9.750431101905824e-8,1.9362309818346418e-7
EqInteger/ExMemory 0/ExMemory 26,1.8069546495719359e-6,1.7335833000601084e-6,1.873273802538004e-6,2.332194461997403e-7,1.8370664161384775e-7,2.9133019025145714e-7
EqInteger/ExMemory 0/ExMemory 264,1.7952469344654293e-6,1.6998791297648926e-6,1.8895483059246706e-6,3.0477826018172885e-7,2.5300450584432343e-7,3.627719086706122e-7
EqInteger/ExMemory 0/ExMemory 2641,1.6893442587354468e-6,1.6271159489350762e-6,1.7582255631973568e-6,2.2023828711187254e-7,1.8186514013714567e-7,2.607932333067911e-7
EqInteger/ExMemory 0/ExMemory 26416,1.7374541896871858e-6,1.6847041787175782e-6,1.8244038083470422e-6,1.9267350343993818e-7,1.457843764606953e-7,2.705807916002121e-7
EqInteger/ExMemory 0/ExMemory 264160,1.8517679953118102e-6,1.7873084585191575e-6,1.941021238345407e-6,2.3841438823792699e-7,2.014633570650314e-7,2.815596728991099e-7
EqInteger/ExMemory 0/ExMemory 2641604,1.4575464005212304e-6,1.4356778880401512e-6,1.4878671613741041e-6,8.582031708097301e-8,5.847602862936123e-8,1.0992164883519991e-7
EqInteger/ExMemory 0/ExMemory 0,1.885100365062439e-6,1.8262600250736613e-6,1.948863716644561e-6,2.0457443089146214e-7,1.724262743129449e-7,2.5478168921587476e-7
EqInteger/ExMemory 0/ExMemory 0,1.5141195011028903e-6,1.4919434502305405e-6,1.5543180325140832e-6,9.690119795850268e-8,7.846767682564787e-8,1.3462950639257893e-7
EqInteger/ExMemory 0/ExMemory 0,1.6347407261268886e-6,1.57804439353777e-6,1.733388433150753e-6,2.190415014715777e-7,1.6943340093117887e-7,3.23009482330062e-7
EqInteger/ExMemory 0/ExMemory 0,1.661774188957477e-6,1.6012067638384738e-6,1.7220666778276066e-6,2.0507606952454118e-7,1.783159076879686e-7,2.477115100487129e-7
EqInteger/ExMemory 0/ExMemory 0,1.881315135205106e-6,1.7884478998777825e-6,1.9783087417179943e-6,3.078980996230367e-7,2.5676026961337166e-7,3.5439269020774283e-7
EqInteger/ExMemory 0/ExMemory 1,1.623918173841937e-6,1.5775936695539241e-6,1.7002848828364008e-6,2.0458072426317486e-7,1.4809280295479944e-7,2.948422836152165e-7
EqInteger/ExMemory 0/ExMemory 3,1.5750813359716263e-6,1.5198222796179631e-6,1.6347624334269086e-6,1.8288316739151446e-7,1.5853239393965209e-7,2.3292287511721197e-7
EqInteger/ExMemory 0/ExMemory 6,1.8415091224705146e-6,1.7652294858231392e-6,1.929163316231498e-6,2.676955795295256e-7,2.2399169200327392e-7,3.4287738215681903e-7
EqInteger/ExMemory 0/ExMemory 13,1.9004191266535422e-6,1.8395689707174882e-6,1.9647203423936225e-6,2.0966865645924733e-7,1.7797258907602922e-7,2.62838496635043e-7
EqInteger/ExMemory 0/ExMemory 26,1.7455714671788504e-6,1.7141840989647599e-6,1.7941484976521514e-6,1.2819979929626733e-7,9.822057481766361e-8,1.6719053664014906e-7
EqInteger/ExMemory 0/ExMemory 264,1.6100804485304174e-6,1.5740720976449567e-6,1.6756693644759857e-6,1.5379001554427227e-7,1.0413131221483994e-7,2.260985275341274e-7
EqInteger/ExMemory 0/ExMemory 2641,1.6584452491320304e-6,1.5747726864361842e-6,1.7163376169011025e-6,2.1401649767629202e-7,1.8038700652889442e-7,2.695677634441013e-7
EqInteger/ExMemory 0/ExMemory 26416,1.8059414039352945e-6,1.75658416866806e-6,1.865108867286888e-6,1.719405906628204e-7,9.874049109957354e-8,2.4310964286612384e-7
EqInteger/ExMemory 0/ExMemory 264160,1.728974078545985e-6,1.7140302814822727e-6,1.748473619848032e-6,6.485769758027264e-8,4.7620535297938705e-8,9.08150123337765e-8
EqInteger/ExMemory 0/ExMemory 2641604,1.7292811596594233e-6,1.6952678478051847e-6,1.779034659923852e-6,1.5608281677723328e-7,1.146726707615176e-7,2.0207825741566977e-7
EqInteger/ExMemory 0/ExMemory 0,1.9384851230175044e-6,1.8699088085554548e-6,2.0255710136341786e-6,2.4389938692521637e-7,2.0074034366631557e-7,3.1131295747298694e-7
EqInteger/ExMemory 0/ExMemory 0,1.8066378162881138e-6,1.741908819077745e-6,1.8711925507483725e-6,2.3679461487709108e-7,1.987596809604192e-7,2.9297583282349627e-7
EqInteger/ExMemory 0/ExMemory 0,1.8700337081624831e-6,1.8100078334548679e-6,1.95530467882752e-6,2.1018009991333856e-7,1.6303906719928664e-7,2.6825854685642174e-7
EqInteger/ExMemory 0/ExMemory 0,1.857066408044723e-6,1.7667862084442873e-6,1.9311145294049958e-6,2.6605150234910757e-7,2.1824694554933427e-7,3.0740320443352516e-7
EqInteger/ExMemory 0/ExMemory 0,1.836803521912512e-6,1.745228596556504e-6,1.9293188499784878e-6,3.032766255632839e-7,2.5231969495509617e-7,3.6972481127404553e-7
EqInteger/ExMemory 0/ExMemory 1,2.008818501118926e-6,1.9418022898418096e-6,2.0945044724120203e-6,2.5112622623054577e-7,2.278906173077455e-7,2.790065432199337e-7
EqInteger/ExMemory 0/ExMemory 3,1.68548458935332e-6,1.6204478796988328e-6,1.7733755750419047e-6,2.6042947622578586e-7,2.042470603398004e-7,3.223530864139087e-7
EqInteger/ExMemory 0/ExMemory 6,1.967147161236621e-6,1.9005421727133988e-6,2.0470074841260767e-6,2.606329413435937e-7,2.0470082019389062e-7,3.168220602092176e-7
EqInteger/ExMemory 0/ExMemory 13,1.7741737665520112e-6,1.715676972662115e-6,1.8594757816340201e-6,2.3445861129624492e-7,1.9143211561544078e-7,2.847065827143664e-7
EqInteger/ExMemory 0/ExMemory 26,1.6926359140260144e-6,1.636707684343416e-6,1.7400866432409044e-6,1.7807176594488288e-7,1.3196040013890265e-7,2.203732693510723e-7
EqInteger/ExMemory 0/ExMemory 264,1.5395440514497729e-6,1.4998447831706457e-6,1.588042421734259e-6,1.4496405058609343e-7,1.207604225662508e-7,2.0532795484425186e-7
EqInteger/ExMemory 0/ExMemory 2641,1.6066582776764079e-6,1.5523202751188365e-6,1.693820836181706e-6,1.956691497212018e-7,1.4404148891915903e-7,2.642756264389276e-7
EqInteger/ExMemory 0/ExMemory 26416,2.0000094734496083e-6,1.928756785344153e-6,2.083302640247616e-6,2.534065863582659e-7,2.1443340657900707e-7,3.163857991240617e-7
EqInteger/ExMemory 0/ExMemory 264160,1.738199053975971e-6,1.704499842584232e-6,1.7787623937980118e-6,1.465355320026953e-7,1.1682823121350769e-7,1.783005076883717e-7
EqInteger/ExMemory 0/ExMemory 2641604,1.5757333462888374e-6,1.5415877822399085e-6,1.624863572761867e-6,1.3999307446056258e-7,1.0932938586372444e-7,1.7847082923094578e-7
EqInteger/ExMemory 0/ExMemory 0,1.5967175258896722e-6,1.5587536560044978e-6,1.636918615749278e-6,1.4166574888837314e-7,1.281027880510959e-7,1.5589419193520004e-7
EqInteger/ExMemory 0/ExMemory 0,1.6613083161959183e-6,1.5947397648801972e-6,1.742803510598947e-6,2.5154287194241656e-7,2.1030849406606664e-7,2.9659361440725177e-7
EqInteger/ExMemory 0/ExMemory 0,1.8672138226127452e-6,1.8068460199291307e-6,1.9779164331048635e-6,2.6667124392656055e-7,2.1243443164508026e-7,3.223116243478004e-7
EqInteger/ExMemory 0/ExMemory 0,1.7213746574880602e-6,1.6503035950455616e-6,1.7952707180633194e-6,2.03583221530808e-7,1.7799760948336598e-7,2.430641123490711e-7
EqInteger/ExMemory 0/ExMemory 0,1.8053101503272267e-6,1.7460240428163698e-6,1.8668537487108711e-6,2.0690863401586992e-7,1.4178853899023556e-7,2.7215594849155544e-7
EqInteger/ExMemory 0/ExMemory 1,1.917449775398639e-6,1.8605214972273078e-6,1.990392708471051e-6,2.474252468666323e-7,2.171880040428256e-7,2.9229983756355493e-7
EqInteger/ExMemory 0/ExMemory 3,1.9456055483404343e-6,1.8679699906855213e-6,2.0485584997740065e-6,2.8617238950993026e-7,2.398146680224213e-7,3.4070462703240253e-7
EqInteger/ExMemory 0/ExMemory 6,1.8179115802395607e-6,1.7732523882416298e-6,1.9135144232257337e-6,2.0295882701086787e-7,1.448827586813264e-7,2.7417705673920655e-7
EqInteger/ExMemory 0/ExMemory 13,1.7252007915900322e-6,1.6660001170556212e-6,1.8130463402525012e-6,2.2592057237042875e-7,1.947297073566827e-7,2.6481756316461594e-7
EqInteger/ExMemory 0/ExMemory 26,1.7604163994155558e-6,1.7255214259438403e-6,1.7969956379738211e-6,1.1953601890333825e-7,9.425309536764175e-8,1.540191569002779e-7
EqInteger/ExMemory 0/ExMemory 264,1.8911311254374471e-6,1.8267843809938336e-6,1.968308297377581e-6,2.3045495874887195e-7,1.8086599318140746e-7,2.843545526864178e-7
EqInteger/ExMemory 0/ExMemory 2641,1.7106882095312827e-6,1.6401052219641157e-6,1.7871164529193422e-6,2.3571865998455383e-7,2.031170050233366e-7,2.7639255598205233e-7
EqInteger/ExMemory 0/ExMemory 26416,1.7557493605269916e-6,1.7117389598417128e-6,1.7997169172552048e-6,1.646002607758806e-7,1.3618070278339674e-7,1.9752045377801275e-7
EqInteger/ExMemory 0/ExMemory 264160,1.7251007117711464e-6,1.6667299674577388e-6,1.7979743135346634e-6,2.103327147376852e-7,1.6803488613485754e-7,2.3510502978358818e-7
EqInteger/ExMemory 0/ExMemory 2641604,1.854333458855742e-6,1.7831724945812879e-6,1.981971262593812e-6,3.020742205631964e-7,2.3358776395974836e-7,3.597229519426085e-7
EqInteger/ExMemory 1/ExMemory 0,1.7763007453661697e-6,1.704691418169638e-6,1.8649675559316925e-6,2.630443073467998e-7,2.2049849928876029e-7,3.135960958682293e-7
EqInteger/ExMemory 1/ExMemory 0,1.7927830218927053e-6,1.7129331748878803e-6,1.8645487596228973e-6,2.464019776374964e-7,2.0151797810544744e-7,2.907096101160595e-7
EqInteger/ExMemory 1/ExMemory 0,1.8138003286401664e-6,1.759289357201817e-6,1.8749000642129973e-6,1.9170249908196607e-7,1.592979074151528e-7,2.3655351304883526e-7
EqInteger/ExMemory 1/ExMemory 0,1.5450604500413673e-6,1.5044268725330844e-6,1.5951996682152646e-6,1.3608826416538877e-7,1.1423822284869057e-7,1.801681916242141e-7
EqInteger/ExMemory 1/ExMemory 0,1.4953667489812798e-6,1.4697553177381283e-6,1.5355808776608809e-6,1.1943816330241985e-7,9.144634208298386e-8,1.5318477527762848e-7
EqInteger/ExMemory 1/ExMemory 1,1.750859490152346e-6,1.7229709318268011e-6,1.7967529840704158e-6,1.5261503948805965e-7,1.1467424472201034e-7,1.9068571179269626e-7
EqInteger/ExMemory 1/ExMemory 3,1.626630121212375e-6,1.581336816722774e-6,1.6673221911254666e-6,1.5020256411379903e-7,1.2882836402365264e-7,1.8239871861846794e-7
EqInteger/ExMemory 1/ExMemory 6,1.8948367493031208e-6,1.8481132681206747e-6,1.958891380165626e-6,1.8647491305954272e-7,1.5379374659450777e-7,2.4082920968337163e-7
EqInteger/ExMemory 1/ExMemory 13,1.748556544310786e-6,1.6909712755989246e-6,1.8282282487491063e-6,2.3914926975269324e-7,1.9157301730954488e-7,2.8258630161750356e-7
EqInteger/ExMemory 1/ExMemory 26,1.7232976271194764e-6,1.6766313475398768e-6,1.7776099775437272e-6,1.5916136667777187e-7,1.2246704868940038e-7,2.1798048367784164e-7
EqInteger/ExMemory 1/ExMemory 264,1.7316020996399266e-6,1.6820982317610174e-6,1.8068966724608857e-6,1.9855183419723162e-7,1.5601430242617456e-7,2.802782846618095e-7
EqInteger/ExMemory 1/ExMemory 2641,1.910471887986381e-6,1.8540945259396957e-6,1.9894865111727376e-6,2.3814948675113983e-7,1.7904447276499965e-7,3.5457894970725217e-7
EqInteger/ExMemory 1/ExMemory 26416,1.9013559206692993e-6,1.8060085190714915e-6,2.045372071615437e-6,3.7437815917066495e-7,1.9764150568679885e-7,6.632840869012751e-7
EqInteger/ExMemory 1/ExMemory 264160,1.532516441172696e-6,1.4833242195144812e-6,1.5937263840095114e-6,1.7911177850143682e-7,1.3756585061588913e-7,2.159334509764676e-7
EqInteger/ExMemory 1/ExMemory 2641604,1.6398986112418812e-6,1.5931692110222137e-6,1.683527139685651e-6,1.581205494326457e-7,1.3084491254130978e-7,2.1101380370681378e-7
EqInteger/ExMemory 3/ExMemory 0,1.5586991620266618e-6,1.5128706450634484e-6,1.6105963638601394e-6,1.6870450304609813e-7,1.2672366260223908e-7,2.186767782433554e-7
EqInteger/ExMemory 3/ExMemory 0,1.658834288405235e-6,1.605941812647264e-6,1.7321582992572553e-6,2.206189679018605e-7,2.044204538971104e-7,2.470858623462831e-7
EqInteger/ExMemory 3/ExMemory 0,1.6864262338742384e-6,1.6235843884906634e-6,1.7590629572221744e-6,2.2381779137951153e-7,1.9012232142856435e-7,2.800278196049102e-7
EqInteger/ExMemory 3/ExMemory 0,1.7014554701338852e-6,1.6422012263584753e-6,1.7610109605975717e-6,1.890096513993107e-7,1.5107009706973807e-7,2.2306764264908476e-7
EqInteger/ExMemory 3/ExMemory 0,1.8346865883892002e-6,1.7545240191931126e-6,1.9164480426248032e-6,2.4830012917070886e-7,2.0679157800855333e-7,2.9889001488771864e-7
EqInteger/ExMemory 3/ExMemory 1,1.7322903156728347e-6,1.71018800163064e-6,1.7577997131540785e-6,7.887625527381487e-8,6.130450058431664e-8,1.034785248726409e-7
EqInteger/ExMemory 3/ExMemory 3,1.8459094713692637e-6,1.7979216747108225e-6,1.9065236771403903e-6,2.074923500881708e-7,1.7218255057178206e-7,2.645319579245784e-7
EqInteger/ExMemory 3/ExMemory 6,1.751236047296542e-6,1.6910153599041028e-6,1.8069254733827403e-6,2.1810214889321282e-7,1.7082021398913545e-7,3.1098626248082296e-7
EqInteger/ExMemory 3/ExMemory 13,2.1341467482228563e-6,2.0535247004807765e-6,2.1963256834739807e-6,2.503305145774037e-7,1.9562421324691988e-7,2.949939642484758e-7
EqInteger/ExMemory 3/ExMemory 26,1.8213906001376332e-6,1.7573654745449876e-6,1.8875211268501861e-6,2.385536566900927e-7,1.906924823779687e-7,2.88121945242403e-7
EqInteger/ExMemory 3/ExMemory 264,1.701738298265486e-6,1.6407339537340125e-6,1.7713339104457914e-6,2.286796238894426e-7,1.9189031984262702e-7,2.788921203414699e-7
EqInteger/ExMemory 3/ExMemory 2641,1.9851158033111555e-6,1.888523826618604e-6,2.0931375191086046e-6,3.1531861880974397e-7,2.4256932905305934e-7,4.4381547990442215e-7
EqInteger/ExMemory 3/ExMemory 26416,1.850985685299873e-6,1.7941423361012674e-6,1.9010937022932758e-6,1.7541207285110385e-7,1.4414140497483071e-7,2.149596618562787e-7
EqInteger/ExMemory 3/ExMemory 264160,1.6162323832710371e-6,1.5599484803177856e-6,1.677877683177256e-6,1.8913697418965408e-7,1.6555792496514967e-7,2.209120740095822e-7
EqInteger/ExMemory 3/ExMemory 2641604,1.772687445425793e-6,1.7270259434202405e-6,1.8489851937859887e-6,1.821279470849539e-7,1.5255903878229026e-7,2.435733874170711e-7
EqInteger/ExMemory 6/ExMemory 0,1.796042922945477e-6,1.7548437325352278e-6,1.9252968949375765e-6,2.2285975468183972e-7,1.3160333165963353e-7,3.6397720129777117e-7
EqInteger/ExMemory 6/ExMemory 0,1.636116194863868e-6,1.5767491314230577e-6,1.7116662880834581e-6,2.0917491968573862e-7,1.7441157864374866e-7,2.810581835626033e-7
EqInteger/ExMemory 6/ExMemory 0,1.907365932545499e-6,1.840716217226788e-6,1.9753595382148374e-6,2.2269027776368987e-7,1.8119350151756957e-7,2.81152437630041e-7
EqInteger/ExMemory 6/ExMemory 0,1.5371338327005032e-6,1.4888151504246605e-6,1.6114792314439299e-6,2.2390988907117638e-7,1.6970382810104558e-7,3.2464492791200647e-7
EqInteger/ExMemory 6/ExMemory 0,2.0598035969224295e-6,1.972418027776731e-6,2.134409358894263e-6,3.062339931422099e-7,2.740375931053991e-7,3.549588871063666e-7
EqInteger/ExMemory 6/ExMemory 1,1.659581013901214e-6,1.5897824302834365e-6,1.746808088687759e-6,2.3323952433522653e-7,1.9731293867220037e-7,2.6942902679070394e-7
EqInteger/ExMemory 6/ExMemory 3,1.7724658411826345e-6,1.7167096815955418e-6,1.8356612641539355e-6,2.0673765967928108e-7,1.630844877109794e-7,2.687940650848462e-7
EqInteger/ExMemory 6/ExMemory 6,2.0630791331293472e-6,1.9601041652835907e-6,2.1582027298447116e-6,3.2927889679923103e-7,2.534621794010137e-7,5.153080194761862e-7
EqInteger/ExMemory 6/ExMemory 13,1.6711512961417191e-6,1.5981683149229642e-6,1.743747440487396e-6,2.0954141767639704e-7,1.789990658510425e-7,2.566320820298177e-7
EqInteger/ExMemory 6/ExMemory 26,1.597564400447937e-6,1.5499448551574147e-6,1.6482309264916117e-6,1.527754497122381e-7,1.1815581647472148e-7,2.0327491340993446e-7
EqInteger/ExMemory 6/ExMemory 264,1.6164805754889399e-6,1.5600936501106358e-6,1.6745633414815638e-6,1.9543279383058507e-7,1.5923581324560508e-7,2.6526558345497275e-7
EqInteger/ExMemory 6/ExMemory 2641,1.8710704585704728e-6,1.8054535511787007e-6,1.9435914542049558e-6,2.5185455710405803e-7,2.035577926960263e-7,2.980556779806369e-7
EqInteger/ExMemory 6/ExMemory 26416,1.6467651087697072e-6,1.6027337021238938e-6,1.7146556844110533e-6,1.8447071961649302e-7,1.4449094507797492e-7,2.3140599151909286e-7
EqInteger/ExMemory 6/ExMemory 264160,1.6483675958570695e-6,1.5972525297810101e-6,1.726676784281997e-6,2.1368669886090003e-7,1.8207817287003443e-7,2.567257239474621e-7
EqInteger/ExMemory 6/ExMemory 2641604,1.662501135606159e-6,1.622349812724808e-6,1.7381560300733635e-6,1.9766279797499476e-7,1.5564733315112874e-7,2.7393789795752556e-7
EqInteger/ExMemory 13/ExMemory 0,1.7840590981597515e-6,1.7539325522839148e-6,1.836477187764683e-6,1.4684582258190317e-7,1.0494329209992192e-7,1.9277400447697645e-7
EqInteger/ExMemory 13/ExMemory 0,1.5982279966236372e-6,1.5603730703316073e-6,1.6342708488149879e-6,1.164326013270928e-7,1.0290855879036301e-7,1.3366679604774339e-7
EqInteger/ExMemory 13/ExMemory 0,1.8335128891355271e-6,1.7801005551315503e-6,1.9051851990369027e-6,2.2312300472577027e-7,1.690427935683468e-7,3.1567710011182984e-7
EqInteger/ExMemory 13/ExMemory 0,1.8634269246076007e-6,1.7766041460941078e-6,1.9529948600913688e-6,2.919793317907922e-7,2.432138478902088e-7,3.560759612941216e-7
EqInteger/ExMemory 13/ExMemory 0,1.8575459537077118e-6,1.78762319364799e-6,1.9526774131758145e-6,2.742818292771411e-7,2.3076877725457472e-7,3.5699191309556006e-7
EqInteger/ExMemory 13/ExMemory 1,1.6230359537893185e-6,1.554639401332519e-6,1.6800547026892733e-6,2.1399226018641572e-7,1.7493591075097763e-7,2.8948874126341435e-7
EqInteger/ExMemory 13/ExMemory 3,1.9637695817778962e-6,1.885644900896653e-6,2.0388471669447154e-6,3.0301489243706214e-7,2.6602768841175387e-7,3.2936453505393696e-7
EqInteger/ExMemory 13/ExMemory 6,1.705030909418641e-6,1.6461277859495052e-6,1.7612547976481462e-6,2.2512054443451086e-7,1.8683257205606082e-7,2.5984361715411735e-7
EqInteger/ExMemory 13/ExMemory 13,1.57534249406762e-6,1.5360038157801306e-6,1.6365877650327485e-6,1.7395367430221496e-7,1.3176746510295144e-7,2.7171073459084387e-7
EqInteger/ExMemory 13/ExMemory 26,1.643757383942877e-6,1.571256051947635e-6,1.7219373312555492e-6,2.4127841677490367e-7,2.018297117583562e-7,2.957088508698871e-7
EqInteger/ExMemory 13/ExMemory 264,1.665059514646591e-6,1.595707724657357e-6,1.7473129986907286e-6,2.486110015596982e-7,1.7832513222280948e-7,3.3367570536617646e-7
EqInteger/ExMemory 13/ExMemory 2641,1.8978767883823091e-6,1.8343355942879972e-6,1.962758003731832e-6,2.518126500626687e-7,2.171523136520003e-7,2.957027925490038e-7
EqInteger/ExMemory 13/ExMemory 26416,1.639922781249055e-6,1.559121681125034e-6,1.711637339142718e-6,2.1558321546360595e-7,1.7034809439886716e-7,2.7022105463629915e-7
EqInteger/ExMemory 13/ExMemory 264160,1.8269672900053708e-6,1.7772659718786699e-6,1.8947358136118333e-6,1.9276638877877625e-7,1.5684383068694427e-7,2.3354928614298313e-7
EqInteger/ExMemory 13/ExMemory 2641604,1.701674558113229e-6,1.6009028038743878e-6,1.8198914283564801e-6,3.074695302030803e-7,2.7302454443073707e-7,3.6164633565621745e-7
EqInteger/ExMemory 26/ExMemory 0,1.831839014746214e-6,1.765419537141409e-6,1.8988309636055582e-6,2.318337607476803e-7,1.9461398000995354e-7,2.899216061434386e-7
EqInteger/ExMemory 26/ExMemory 0,1.7759715733559145e-6,1.7289344652795737e-6,1.8219256762762499e-6,1.6319164993692418e-7,1.2604483186554897e-7,2.0335423308064514e-7
EqInteger/ExMemory 26/ExMemory 0,1.7215605784099206e-6,1.6467466781070463e-6,1.7797115084062837e-6,2.5354894716553325e-7,2.1325162911582939e-7,3.059757246059734e-7
EqInteger/ExMemory 26/ExMemory 0,1.8557044443487035e-6,1.8020179147125847e-6,1.9270627462307664e-6,2.0260249388082323e-7,1.64195850853262e-7,2.72612626883145e-7
EqInteger/ExMemory 26/ExMemory 0,1.631503735022101e-6,1.5725976585847483e-6,1.7019896215181153e-6,2.442296259039463e-7,2.0208167244584947e-7,3.044701004253908e-7
EqInteger/ExMemory 26/ExMemory 1,1.8774674462427398e-6,1.8302312409707786e-6,1.941315153195176e-6,1.9362281397061082e-7,1.5887733070882624e-7,2.1945015139261522e-7
EqInteger/ExMemory 26/ExMemory 3,1.5747390281328407e-6,1.5310452590476952e-6,1.6158620333874003e-6,1.5215549460768848e-7,1.2935469316005077e-7,1.9025080192425437e-7
